stop_id,stop_name,stop_lat,stop_lon,LSOA11CD,LSOA11NM,LADNM,join_method,nearest_dist_m
2590B0223,Imperial Hotel,53.826271667,-3.054169292,E01012682,Blackpool 008D,Blackpool,within,
1800NF29771,Howard Street,53.47941,-2.28646,,,,,
940GZZMAAWT,Ashton West (Manchester Metrolink),53.49024398805,-2.1097433669,,,,,
090079364018,High Mead,54.33868097563939,-2.7550382480627498,,,,,
1800WK06771,Holt Street,53.54507,-2.609632,,,,,
0610EP1347,Liverpool Road,53.3025941,-3.0518182,,,,,
1800SG12821,Crossley Road,53.43485,-2.183747,,,,,
0610VR090,Wharton Gardens,53.2017291,-2.5075282,,,,,
0600MA0317,Prestbury Hall,53.288404,-2.152006,,,,,
1800NE48791,Blenheim Street,53.6237,-2.176358,,,,,
0600MA0289,Monks Heath Motors Ltd,53.263957,-2.235603,,,,,
2500DCL4049,Beulah Avenue,54.072530093,-2.84149463,E01025162,Lancaster 020B,Lancaster,within,
2500B0255,St Albans Road,53.754007627,-3.024300157,E01024987,Fylde 006D,Fylde,within,
2800S21096B,Howbeck Road,53.38757,-3.05905,,,,,
2500IMG2485,White Horse,53.623107124,-2.606114349,E01024973,Chorley 014E,Chorley,within,
1800NC20531,Bury Market,53.59153,-2.29337,,,,,
1800EH36161,Daisy Nook Country Park,53.50048,-2.120564,,,,,
3800C850001,Brown Lees Road,53.097651566,-2.18042307,,,,,
1800WK34211,Sumner Street,53.57136,-2.581152,,,,,
900010911,Aintree Embankment,53.47586,-2.942493,,,,,
1800SG46831,Councillor Lane,53.39522,-2.204584,,,,,
2500LAA16267,Stonecrop,53.584454189,-2.717114706,E01025539,West Lancashire 005E,West Lancashire,within,
1800EH36511,Surrey Avenue,53.48954,-2.153765,,,,,
2800S60055A,Crowland Close,53.64214,-2.96356,,,,,
2590B0818,Guildford Avenue,53.859281684,-3.044370993,E01012718,Blackpool 003E,Blackpool,within,
250014461,Hazel Street,53.726764594,-2.335019318,E01025395,Rossendale 002D,Rossendale,within,
1800NB43011,Broomhall Road,53.534293,-2.234206,,,,,
1800WA34161,Manchester Road,53.57914,-2.567862,,,,,
1800ED12391,Denshaw Road,53.571436,-2.036242,,,,,
2500LAA16211,Ennerdale Avenue,53.909872855,-3.045846263,E01025591,Wyre 003B,Wyre,within,
2800S14016A,Valencia Grove,53.435,-2.78211,,,,,
450022987,Bolton Brow,53.71024269771792,-1.904546736213049,,,,,
090033154154,Nestle Factory,54.84744837235315,-2.980862879815776,,,,,
2800S26032B,Glenwood Drive,53.35531,-3.10715,,,,,
1800WF09371,Primrose Avenue,53.52053,-2.411878,,,,,
3890D062002,Biddulph Road,53.074464329,-2.191953473,,,,,
1000DBBR3211,Pineapple Farm,53.225973,-1.671566,,,,,
1800SJ32591,Warwick Road South,53.45342,-2.283365,,,,,
090010021951,Dunmail Raise,54.13700604349623,-3.2173463291977846,,,,,
25001454,Brooklyn Country Club,53.667643234,-2.901725057,E01025531,West Lancashire 002E,West Lancashire,within,
1800EH36851,Ashton Hill Lane,53.473726,-2.144758,,,,,
1800NE19961,Gorrels Way,53.598157,-2.165108,,,,,
0600CO19205,Hill Street,53.149521,-2.390748,,,,,
2800S15033B,Hewitt Avenue,53.45471,-2.76403,,,,,
1800NC42501,Myrtle Bank,53.51524,-2.284471,,,,,
1800SG09011,Langston Green,53.37392,-2.145818,,,,,
2800S16005B,Todd Road,53.45139,-2.72927,,,,,
2800S52086A,East Lancashire Road,53.46437,-2.85088,,,,,
1800SJ02261,Flixton Golf Club,53.44191,-2.375588,,,,,
2500490,Dorset Street,53.789379122,-2.281148153,E01024902,Burnley 006C,Burnley,within,
2500LAA16603,Carlton Court,53.85689008,-2.188025645,E01025222,Pendle 005C,Pendle,within,
079073001K,Bus Station Stand 11,54.576035,-1.239369,,,,,
0600CR270,Frog & Ferret,53.06786,-2.522906,,,,,
090002574608,SB Engineering,54.6116009399711,-3.514668006143048,,,,,
1800NE32781,Ash Grove,53.58726,-2.138485,,,,,
2800S48015A,Roskell Road,53.36282,-2.85321,,,,,
1800EH20601,Stamford Drive,53.48521,-2.064626,,,,,
2590B0809,Guildford Avenue,53.859682004,-3.044335339,E01012718,Blackpool 003E,Blackpool,within,
1800SB34001,Withington St Paul's,53.43267,-2.228906,,,,,
1800EH20881,Miller Street,53.49468,-2.092632,,,,,
1800SG06601,Woodsmoor Lane,53.38452,-2.153175,,,,,
1800EB11951,Dean Brook Inn,53.50898,-2.1831,,,,,
2800S50032A,Greensbridge Lane,53.38258,-2.81139,,,,,
2800S31010A,Woodland Road,53.37448,-3.15774,,,,,
250014127,Hollin Lane,53.710137583,-2.289860716,E01025356,Rossendale 004A,Rossendale,within,
5140AWD70961,Holt Cross,53.078993604,-2.881520992,,,,,
1800SJ41631,Baptist Church,53.38177,-2.350313,,,,,
090002523442,Osprey View Point Car Park,54.64277378430444,-3.1872745999421923,,,,,
2800S25029B,Tarran Drive,53.40954,-3.11608,,,,,
2500DCL5628,Thorburn Drive,53.65252913,-2.182227103,E01025376,Rossendale 009D,Rossendale,within,
0600CR059,Albion Street,53.094988,-2.462561,,,,,
1800WK11311,Jacob Street,53.537643,-2.576367,,,,,
0610CH1255,Yew Tree Bank,53.1752446,-2.7237052,,,,,
250015131,Moss Lane,53.71143586,-2.708349355,E01025420,South Ribble 012D,South Ribble,within,
250015131,Moss Lane,53.71143586,-2.708349355,E01025420,South Ribble 012D,South Ribble,within,
090074561451,Clifford Close,54.6549441246373,-2.755668668323,,,,,
2500LAA00064,High Street,53.740635037,-2.381007426,E01025056,Hyndburn 009B,Hyndburn,within,
0610CH1144,Wealstone Lane,53.2140143,-2.8872562,,,,,
0600CO117,Brookfield Drive,53.102233,-2.313654,,,,,
1800SG39211,Sylvia Grove,53.43597,-2.162483,,,,,
1800EH43551,Capesthorne Walk,53.44836,-2.116381,,,,,
2580QUP0002,Lincoln Close,53.745599281,-2.460794665,E01012571,Blackburn with Darwen 007A,Blackburn with Darwen,within,
2800S61014B,Westcliffe Road,53.64279,-3.0144,,,,,
2500LAA07340,Keats Way,53.780391568,-2.760759243,E01025272,Preston 010B,Preston,within,
0610CH553,Far Meadow,53.026476,-2.726192,,,,,
2500IMG676,Guinea Hall Avenue,53.674992557,-2.922212506,E01025507,West Lancashire 002A,West Lancashire,within,
1800EH21421,Burghley Close,53.485834,-2.061312,,,,,
2500JB80,Bus Station,53.76177375,-2.696227025,E01033223,Preston 017F,Preston,within,
1800ED16101,Cliff Hill Road,53.586645,-2.081166,,,,,
0600CR639,First Dig Lane,53.047694,-2.489964,,,,,
5140AWD70656,Nag's Head,53.118640936,-2.93854353,,,,,
090079023791,Headless Cross,54.19674800222371,-2.953138488757328,,,,,
090050132674,Micklam Cottages,54.58363911210856,-3.5745833504138234,,,,,
1800NC23301,Chatsworth Road,53.56981,-2.348124,,,,,
1800WK45961,Albion Street,53.52068,-2.598964,,,,,
2800S13060A,Margaret Street,53.41574,-2.70639,,,,,
1800NC21491,Trinity Green,53.6269,-2.324868,,,,,
1800EB02911,Hall Moss Road,53.526,-2.196073,,,,,
1800SJ02811,Lawrence Road,53.45273,-2.386089,,,,,
1800SG40381,Mauldeth Road,53.41341,-2.198503,,,,,
1800SGH3041,Mill Lane,53.367104,-2.10866,,,,,
1800SJ03561,Ackers Farm,53.43231,-2.368715,,,,,
069000013420,Woodlands Avenue,53.375560103,-2.466649112,,,,,
1800EH36711,Peel Street,53.475592,-2.155089,,,,,
2580REV0003,Dukes Court,53.754259006,-2.502247623,E01012587,Blackburn with Darwen 002D,Blackburn with Darwen,within,
2800S52019B,Hornhouse Lane,53.47455,-2.86455,,,,,
2800S20018A,College Drive,53.36024,-3.00729,,,,,
2800S48003D,Western Avenue,53.34839,-2.85138,,,,,
1800ED03101,Brewerton Road,53.536378,-2.091138,,,,,
090002054386,Wetlands,54.66697435621039,-3.2439234336444684,,,,,
2800S23063B,Denton Drive,53.42953,-3.03374,,,,,
0600MA6004,General Hospital,53.263348,-2.141213,,,,,
1800WK32981,Hindley Cemetery,53.54087,-2.563034,,,,,
2800S50003C,Belle Vale Road,53.38912,-2.85451,,,,,
2800S48033A,Leathers Lane,53.35768,-2.83431,,,,,
1800WA34761,Wingates Lane,53.57283,-2.528378,,,,,
1800ED15941,Barry Street,53.545104,-2.095296,,,,,
2800S47153B,Woolfall Terrace,53.46377,-3.00909,,,,,
069000022750,Richmond Avenue,53.382184263,-2.540251086,,,,,
1800WK32721,Alderley Road,53.533909,-2.55943,,,,,
1800SG38001,Stockport Road East,53.42213,-2.11351,,,,,
2580BWD0012,Revidge Road,53.752016529,-2.509682224,E01012585,Blackburn with Darwen 005A,Blackburn with Darwen,within,
1800WK11161,Blake Avenue,53.5336,-2.485947,,,,,
2800S48044A,Okell Drive,53.37084,-2.83209,,,,,
0600CR17344,Chapel Lane,53.122397,-2.440919,,,,,
1800WA42611,Daffodil Road,53.55151,-2.41433,,,,,
2500LA00286,JeremyLane,53.994958479,-2.84299512,E01025107,Lancaster 019C,Lancaster,within,
5120AWF80681,Deeside College,53.226406629,-3.076433647,,,,,
1800EB06261,Devonshire Street,53.46573,-2.215061,,,,,
2500DCL2213,High Street,53.547546448,-2.798110095,E01025523,West Lancashire 011A,West Lancashire,within,
1800SJ47241,Marsland Road,53.41986,-2.30511,,,,,
2800S23045A,Sandridge Road,53.43342,-3.04326,,,,,
1800NC05801,Withins Street,53.56619,-2.31199,,,,,
250010080,Beacon View,53.584009529,-2.720807986,E01025539,West Lancashire 005E,West Lancashire,within,
090033102148,Knowefield Avenue,54.90874661505572,-2.9376816430061297,,,,,
2800S54041B,St Lukes Road,53.49083,-3.02511,,,,,
1800WK09911,Dawson Avenue,53.561302,-2.645572,,,,,
1800WA18931,Arnold Road,53.62082,-2.432236,,,,,
1800ED15731,Waterloo Street,53.53519,-2.096551,,,,,
1800SG35521,Bleak House,53.39218,-2.056199,,,,,
1800EH45171,Winterford Road,53.518075,-2.026615,,,,,
1800EH37201,Grey Street,53.48013,-2.046808,,,,,
1800ED45081,Dacres Road,53.53129,-2.01796,,,,,
2500LAA16526,Recreation Ground,54.034956915,-2.7821809,E01025127,Lancaster 018A,Lancaster,within,
2500453,Keighley Road Roundabout,53.859379109,-2.150254853,E01025178,Pendle 006A,Pendle,within,
2800S16034A,Yorkshire Gardens,53.44754,-2.74204,,,,,
1800NE19971,Laburnum Terrace,53.599583,-2.16096,,,,,
0600CO228,Townsend Road,53.162256,-2.205328,,,,,
068000000452,Widnes Vicarage Road (alighting Only),53.36313,-2.73288,,,,,
2580DAW0044,Earnsdale Road,53.705006139,-2.477529156,E01012651,Blackburn with Darwen 016B,Blackburn with Darwen,within,
2500LAA07497,Bare Lane Station,54.073744143,-2.834947623,E01025161,Lancaster 004D,Lancaster,within,
0610VR206,Marbury Hall Nurseries,53.2843284,-2.5301659,,,,,
2800S13080B,St Michaels Road,53.41709,-2.73846,,,,,
0610VR178,Iron Bridge,53.2561632,-2.5268045,,,,,
2580BMT0005,Higher Fold Farm,53.631170983,-2.481200982,E01012628,Blackburn with Darwen 018D,Blackburn with Darwen,within,
2500404,Barracks Rail Station,53.790399735,-2.259008695,E01024907,Burnley 010D,Burnley,within,
1800NF01741,Ohio Avenue,53.47625,-2.288836,,,,,
090079360958,Hill Place,54.302169219949754,-2.7235740584529236,,,,,
1800SB31071,Withington Road,53.44347,-2.255853,,,,,
2800S54038B,Park Avenue,53.49419,-3.01861,,,,,
1800EB17761,Belle Vue,53.4625,-2.183354,,,,,
1800NF30161,Goodiers Drive,53.4776,-2.28321,,,,,
1800WA10451,Mornington Road,53.5368,-2.472691,,,,,
2800S64057B,Byron Close,53.56265,-3.0635,,,,,
1800WK30741,Water Street,53.52491,-2.488578,,,,,
2800S53043B,Bridges Lane,53.50774,-2.96214,,,,,
090074560826,Esso Petrol Station,54.66988869128072,-2.760086201072674,,,,,
1000DBMR2510,Wye Head Close,53.254142,-1.926516,,,,,
1800WF40341,Highfield Road,53.53366,-2.431468,,,,,
1800NC08961,Central Drive,53.62072,-2.296368,,,,,
1800EH46011,Thorncliffe Avenue,53.47206,-2.091467,,,,,
2800S46155A,Lower Lane,53.46168,-2.92689,,,,,
1800SB41751,Ferndown Road,53.400984,-2.301658,,,,,
090010022683,Beech Street,54.12774019270677,-3.2313983645715907,,,,,
1800SG07021,Moorfield School,53.372852,-2.131557,,,,,
090010022710,Park Leisure Centre,54.115643914120746,-3.2117480275066814,,,,,
2800S11058B,Rectory Road,53.4978,-2.66746,,,,,
1800WF40321,Hazel Avenue,53.53345,-2.432326,,,,,
2500IMG2076,Sydney Street,53.769686916,-2.37884318,E01025034,Hyndburn 002C,Hyndburn,within,
1800NE04111,Heap Bridge Primary School,53.58979,-2.261556,,,,,
3100Y957638,Mole Country Store,54.9691449,-2.0684655,,,,,
2800S22014B,Elmswood Road,53.38105,-3.03287,,,,,
1800SB15371,Erskine Street,53.46556,-2.258998,,,,,
2500LAA17020,Cemetery,53.763259323,-2.380605567,E01025034,Hyndburn 002C,Hyndburn,within,
450020956,West Street Watson Mill La,53.704517212046426,-1.916526671878152,,,,,
2800S50034A,Caldy Cottage,53.377,-2.79902,,,,,
450020921,Crow Wood Park,53.715179891253634,-1.896974766664552,,,,,
450021706,The Riverside,53.62795720265229,-1.852353932322155,,,,,
1800SJ47581,The Moorfield,53.41754,-2.311202,,,,,
2800S11018C,Main Street,53.50065,-2.70497,,,,,
1800WK35551,Linden Grove,53.50552,-2.524073,,,,,
1800NE24241,Reddyshaw Brow,53.654606,-2.086415,,,,,
2800S14013D,New Road,53.43499,-2.79358,,,,,
1800EH13941,Day Grove,53.4535,-2.015231,,,,,
2800S48086A,Carley Walk,53.33826,-2.83643,,,,,
090074564156,Stoneybeck Inn,54.69906032845285,-2.770019285402244,,,,,
5120AWF80682,Halfway House,53.224796039,-3.071614932,,,,,
2500DCL4016,Warley Drive,54.065629668,-2.839888213,E01025173,Lancaster 010D,Lancaster,within,
069000023195,Southway Avenue,53.364987364,-2.575183026,,,,,
1800WK22781,Greenways,53.574453,-2.64492,,,,,
1800SJ02681,Flixton Road,53.44799,-2.381574,,,,,
2800S52035A,Moorgate Road,53.46404,-2.88016,,,,,
090079024723,Rail Station,54.17770261319296,-2.9745177309111104,,,,,
090079585039,Endmoor Farm,54.25523094695709,-2.7109479415708293,,,,,
250015665,Fife Street,53.747274889,-2.377504129,E01025083,Hyndburn 006F,Hyndburn,within,
090002512954,Thompsons Corner,54.84792397251184,-3.065208791275537,,,,,
450019831,Eastwood,53.726185715637634,-2.054857281760305,,,,,
410000007012,Throckley Roundabout,54.995909,-1.757242,,,,,
1800SB02541,Hulme High Street Retail Park,53.462685,-2.247507,,,,,
2580DAW0010,Birch Hall Avenue,53.710903896,-2.481641178,E01012590,Blackburn with Darwen 014B,Blackburn with Darwen,within,
1800EB06631,Ryder Brow Station,53.45601,-2.172724,,,,,
0610VR199,Hall Drive,53.2867674,-2.4960558,,,,,
2500IMG900,Barnfield,53.702484051,-2.800312603,E01025436,South Ribble 011A,South Ribble,within,
1800SG19481,Neal Avenue,53.370106,-2.235423,,,,,
1800SG12401,Higginson Road,53.43875,-2.159648,,,,,
090010020488,Dawsons Steps,54.11045648277492,-3.2461980774944164,,,,,
2500320,Bus Station,53.878562329,-3.044805903,E01025570,Wyre 008C,Wyre,within,
2500LA00114,West End Lane,53.747540462,-2.906604842,E01025029,Fylde 007D,Fylde,within,
2800S64048A,Watchyard Lane,53.56088,-3.05056,,,,,
2800S52015A,Henlow Avenue,53.47272,-2.87875,,,,,
2800S15061C,Carr Mill Road,53.4756,-2.7195,,,,,
2800S40137A,Latimer Street,53.42587,-2.9856,,,,,
250011675,Belton Hill,53.796890318,-2.722101504,E01025259,Preston 003C,Preston,within,
090033280991,Bridge,54.92367830845862,-2.5627435558502207,,,,,
0610EP1379,Ness Botanic Gardens,53.2723523,-3.0418382,,,,,
100053954,Primary School,53.3478603,-1.9885448,,,,,
2500DCL5669,Milton Street,53.839036207,-2.221849268,E01025230,Pendle 011D,Pendle,within,
2500LAA16114,Sports Centre,53.706082584,-2.643179358,E01024955,Chorley 003C,Chorley,within,
9400ZZBPFMW1,Fisherman's Walk (Blackpool Tramway),53.91966779679,-3.0173432174,E01025574,Wyre 001B,Wyre,within,
2800S51031B,Link Road,53.40463,-2.82103,,,,,
090002290049,The Old Ginn House,54.65113965045116,-3.4891688350523036,,,,,
2800S10032A,Laurel Avenue,53.45035,-2.62024,,,,,
1800WA17071,Bolton School,53.58008,-2.455816,,,,,
090074562734,Queen Elizabeth Grammar School,54.659969415483474,-2.758288764549246,,,,,
1800EB10661,Cotton Grass Drive,53.528999,-2.195336,,,,,
2800S47040B,Atlantic Park,53.47853,-2.97451,,,,,
1800EB02961,Milford Drive,53.43647,-2.182188,,,,,
2800S29009A,Beacon Lane,53.32611,-3.09355,,,,,
1800EH39011,Broadway,53.4621,-2.088599,,,,,
2800S40031E,Breck Road,53.42434,-2.95353,,,,,
250011333,Noyna Street,53.864384087,-2.164885613,E01025206,Pendle 004B,Pendle,within,
1800SGH2001,Buckingham Road,53.37972,-2.196242,,,,,
2800S20029B,Mendip Road,53.36891,-3.03575,,,,,
5120WDB21644,Kelsterton Lane,53.228112736,-3.080610985,,,,,
069000024150,Hawley's Lane,53.407211692,-2.605205957,,,,,
1800NE48851,Ings Lane,53.6264,-2.181615,,,,,
068000000451,WIDNES TOWN HALL,53.36355,-2.73109,,,,,
069000022525,Grammar School Road,53.376276181,-2.469708346,,,,,
1800NEH4951,Hollingworth Academy,53.60911,-2.10387,,,,,
2500DCL2008,Dunbar Road,53.776036071,-2.745855207,E01025260,Preston 005A,Preston,within,
2500IMG858,Greenside Avenue,53.766779602,-2.769797662,E01025270,Preston 010A,Preston,within,
2800S47116A,Riley Avenue,53.45878,-2.98013,,,,,
090050301746,Red Lonning,54.54342601487071,-3.5621971910008634,,,,,
2800S16040A,Napier Street,53.45201,-2.74926,,,,,
2800S40020E,Brunswick Road,53.41462,-2.96283,,,,,
410000007022,Old Hexham Road-Stephenson Terrace,54.991219,-1.724043,,,,,
2800S48190C,Morrisons,53.34552,-2.8386,,,,,
2800S43177A,Jericho Farm Close,53.3694,-2.93769,,,,,
2800S55017B,Green Lane,53.51971,-2.9471,,,,,
1800WK06931,Pottery Road,53.54095,-2.638937,,,,,
2800S11017A,School Brow,53.49771,-2.70816,,,,,
250013317,Merewood,53.564035351,-2.782567359,E01025468,West Lancashire 009A,West Lancashire,within,
2800S48112A,Camberley Drive,53.36736,-2.85174,,,,,
1800SJ03781,Manor Avenue,53.42323,-2.352625,,,,,
2590B0156,Birkside Way,53.799656097,-3.000254238,E01012686,Blackpool 014A,Blackpool,within,
1800EH39031,Junction Road,53.46526,-2.0885,,,,,
1800SB15551,Maple Road,53.40628,-2.315241,,,,,
2800S54058A,Little Crosby Road,53.5036,-3.02633,,,,,
2500IMG2707,Marsden Park,53.839791727,-2.190167681,E01025209,Pendle 012C,Pendle,within,
1800WA13581,Crundale Road,53.6103,-2.424994,,,,,
2500IMG845,Village Green,53.787109368,-2.747326643,E01025263,Preston 005C,Preston,within,
1800SG36061,Priory House,53.39386,-2.065028,,,,,
069000013670,Bupa Hospital,53.338824518,-2.574470333,,,,,
1800WK33841,Holly Road,53.571586,-2.588113,,,,,
5140AWD70657,Red Lion Hotel,53.090903022,-2.958441802,,,,,
2800S16047D,Chalon Way West,53.45131,-2.73777,,,,,
1800SJ47631,Cumberland Road,53.416146,-2.308905,,,,,
250011330,Phillips Lane,53.849912751,-2.189757598,E01025228,Pendle 007C,Pendle,within,
2800S62006B,Ainsdale Station,53.60212,-3.04203,,,,,
2800S52010A,Kirkby Bus Station,53.48176,-2.88956,,,,,
090079114216,Rail Station,54.177621366604235,-2.974561783701533,,,,,
1800SG06681,North Park Road,53.38108,-2.164243,,,,,
2800S61075A,Lancaster Road,53.63456,-3.02325,,,,,
090074565007,Wetheriggs Lane,54.65917170593462,-2.7521817943820603,,,,,
1800NE24221,Drake Road,53.65976,-2.086276,,,,,
280G00000008,Earlestown Bus Station,53.45256,-2.64369,,,,,
090033102253,Lloyds Bank,54.893306671019374,-2.9331131047972354,,,,,
2800S22036A,Francis Avenue,53.3903,-3.03951,,,,,
2500LAA16028,Sainsburys,53.753504996,-3.030506176,E01024986,Fylde 006C,Fylde,within,
1800WA18551,Wilkinson Road,53.60827,-2.43998,,,,,
2800S11009B,Southward Road,53.47123,-2.64423,,,,,
090010024451,Petrol Station,54.11360017427835,-3.191388069726401,,,,,
2500B0390,North Crescent,53.753780841,-3.027691948,E01024986,Fylde 006C,Fylde,within,
1800WK06171,St Pauls Avenue,53.52544,-2.647649,,,,,
2800S25093A,Danger Lane,53.40537,-3.10387,,,,,
2800S40030A,Queens Road,53.42208,-2.96111,,,,,
090002564178,Medical Centre,54.820642586534845,-3.159990343278243,,,,,
3100Y685595,Woodhouses,54.9297598,-2.4921189,,,,,
1800NC09761,Moorgate Primary Care Centre,53.59581,-2.289893,,,,,
1800SJ41081,Tintern Drive,53.37886,-2.313866,,,,,
0610CH537,Platt's Lane,53.139506,-2.8422776,,,,,
1800WK00101,New Street,53.49331,-2.630563,,,,,
680000164111,Watchhill,55.0781452,-2.9554396,,,,,
0610CH718,Well Lane,53.225859,-2.9231516,,,,,
1800EH36561,Market Street,53.48361,-2.142592,,,,,
0600CR420,Basin End,53.070413,-2.53916,,,,,
1800SB11711,Darley Avenue,53.43129,-2.274548,,,,,
1800EB34851,High Bank,53.46423,-2.165226,,,,,
0600MA0600,Moat House,53.342556,-2.275312,,,,,
2800S44002A,Chatterton Road,53.41671,-2.90139,,,,,
2800S51021B,St Gabriels Avenue,53.41115,-2.8265,,,,,
2800S27030C,Circular Drive,53.35903,-2.99731,,,,,
2500DCL5614,Healey Corner,53.639549398,-2.176756379,E01025375,Rossendale 009C,Rossendale,within,
069000020210,Coopers Farm,53.43235326,-2.632896608,,,,,
1800ED28821,Acacia Road,53.51727,-2.123914,,,,,
1800ED02271,Mills Hill Station,53.55164,-2.170488,,,,,
450020974,Halifax Road Hillside,53.68417936195336,-1.934690327690133,,,,,
1800EB01181,Travis Street,53.47561,-2.230237,,,,,
069000023410,Carlton Street,53.36776657,-2.585019157,,,,,
2500IMG1235,Cloverfields,53.698509282,-2.639110677,E01024946,Chorley 003A,Chorley,within,
2800S43013B,Harbour Drive,53.35074,-2.89631,,,,,
069000022210,Dog & Partridge,53.396995177,-2.550620067,,,,,
2800S40028C,Lloyd Close,53.41878,-2.96753,,,,,
1800WAH4961,Bridge Street,53.550942,-2.390349,,,,,
2800S42061D,Castle Street,53.40614,-2.9902,,,,,
090079254797,Kirkhead Road,54.176038444677026,-2.9326994225019876,,,,,
2800S41114B,Wavertree Station,53.40364,-2.92388,,,,,
3100Y640648,Gap Shield,54.9763043,-2.5639007,,,,,
090033102440,Blundell Road,54.87241407839454,-2.9043930143570935,,,,,
090033021239,Methodist Church,54.788004,-2.34161,,,,,
090033101978,Market Hall,54.896554107233406,-2.93619762264626,,,,,
2800S54042B,Green Lane,53.50192,-3.00374,,,,,
2800S53035A,Clifton Drive,53.48385,-2.93978,,,,,
1800SG05251,The Spinney,53.38464,-2.206503,,,,,
2800S10048A,Market Street,53.45341,-2.6444,,,,,
090010014390,Alexander Place,54.18256272276725,-3.2078968793599048,,,,,
1800WK38131,Windsor Road,53.47746,-2.585367,,,,,
090033104076,shops,54.8900588679266,-2.9669002542563403,,,,,
2800S53024B,Chapel Lane,53.495,-2.9678,,,,,
090050021867,Primary School,54.28219803944999,-3.372172632648967,,,,,
2800S26031B,Whaley Lane,53.35615,-3.10173,,,,,
2800S28035B,Eastham Village Road,53.31051,-2.96265,,,,,
2500IMG811,Maple Farm,53.786599376,-2.97031542,E01025031,Fylde 001E,Fylde,within,
